# File generated by CMD 2.3 (http://stev.oapd.inaf.it/cmd) on Sat Jan 28 09:54:07 CET 2012
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# but applying the corrections from Case A in Girardi et al. (2010, ApJ 724, 1030) 
#  but see Bonatto et al. (2004, A&A 415, 571) for 2MASS-specific details
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: Kepler + SDSS <i>griz</i> + DDO51 (in ABmags) + 2MASS (~Vegamag)
# BCs of Carbon stars derive from Loidl et al. (2001)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.02392		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    Kepler  g       r       i       z       DDO51_finf J       H       Ks	C/O	M_hec	period	pmode	logMdot	int_IMF
	6.60	0.1500000060	0.1500	-2.5170	3.5145	5.1352	11.062	12.063	13.990	12.494	11.304	10.613	13.785	9.174	8.649	8.410	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	6.60	0.2000000030	0.2000	-2.2477	3.5352	5.0736	10.389	11.241	12.988	11.555	10.526	9.926	12.795	8.550	8.013	7.783	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	6.60	0.2500000000	0.2500	-2.0633	3.5461	5.0295	9.928	10.708	12.370	10.966	10.017	9.463	12.181	8.117	7.570	7.342	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	6.60	0.3000000119	0.3000	-1.9130	3.5558	4.9973	9.552	10.274	11.865	10.494	9.604	9.082	11.702	7.758	7.201	6.987	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	6.60	0.3499999940	0.3500	-1.7798	3.5650	4.9680	9.220	9.894	11.426	10.088	9.241	8.743	11.299	7.434	6.870	6.675	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	6.60	0.4000000060	0.4000	-1.6431	3.5733	4.9223	8.878	9.521	11.006	9.702	8.879	8.395	10.907	7.094	6.525	6.349	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	6.60	0.4499999881	0.4500	-1.5184	3.5824	4.8853	8.566	9.155	10.579	9.297	8.541	8.094	10.508	6.810	6.218	6.058	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	6.60	0.5000000000	0.5000	-1.3988	3.5927	4.8527	8.267	8.782	10.128	8.866	8.208	7.815	10.091	6.553	5.926	5.784	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	6.60	0.5500000119	0.5500	-1.2727	3.6038	4.8123	7.952	8.392	9.657	8.420	7.860	7.522	9.649	6.283	5.624	5.498	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	6.60	0.6000000238	0.6000	-1.1520	3.6171	4.7826	7.650	8.021	9.208	8.011	7.529	7.242	9.214	6.026	5.357	5.240	0.4787	0.0000	0.0	1	-13.072	2.9573988914
	6.60	0.6999999881	0.7000	-0.8961	3.6445	4.7030	7.010	7.246	8.260	7.186	6.830	6.629	8.261	5.468	4.826	4.729	0.4787	0.0000	0.0	1	-12.279	3.0225379467
	6.60	0.8000000119	0.8000	-0.6396	3.6754	4.6281	6.369	6.473	7.290	6.394	6.132	5.997	7.203	4.915	4.363	4.284	0.4787	0.0000	0.0	1	-11.616	3.0718705654
	6.60	0.8999999762	0.9000	-0.3981	3.7109	4.5798	5.765	5.770	6.398	5.691	5.503	5.423	6.220	4.430	3.989	3.927	0.4787	0.0000	0.0	1	-11.750	3.1102609634
	6.60	1.0000000000	1.0000	-0.1776	3.7415	4.5277	5.214	5.169	5.663	5.095	4.958	4.918	5.467	3.999	3.641	3.592	0.4787	0.0000	0.0	1	-12.840	3.1408040524
	6.60	1.1000000238	1.1000	0.0181	3.7646	4.4657	4.725	4.661	5.063	4.592	4.490	4.480	4.879	3.609	3.307	3.267	0.4787	0.0000	0.0	1	-13.742	3.1655414104
	6.60	1.2000000477	1.2000	0.2205	3.7878	4.3938	4.219	4.148	4.462	4.086	4.019	4.036	4.302	3.211	2.961	2.928	0.4787	0.0000	0.0	1	-14.208	3.1858570576
	6.60	1.2999999523	1.3000	0.3964	3.8090	4.3375	3.779	3.711	3.949	3.654	3.620	3.661	3.812	2.876	2.670	2.643	0.4787	0.0000	0.0	1	-14.431	3.2028071880
	6.60	1.3999999762	1.4000	0.5473	3.8279	4.2945	3.402	3.340	3.513	3.290	3.286	3.347	3.398	2.595	2.428	2.404	0.4787	0.0000	0.0	1	-14.553	3.2170591354
	6.60	1.5000000000	1.5000	0.6786	3.8478	4.2727	3.073	3.022	3.132	2.979	3.008	3.091	3.038	2.373	2.244	2.223	0.4787	0.0000	0.0	1	-14.637	3.2291738987
	6.60	1.6000000238	1.6000	0.8046	3.8703	4.2646	2.759	2.724	2.766	2.690	2.757	2.863	2.694	2.182	2.095	2.076	0.4787	0.0000	0.0	1	-14.703	3.2395837307
