# File generated by CMD 2.3 (http://stev.oapd.inaf.it/cmd) on Sat Jan 28 09:50:38 CET 2012
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# but applying the corrections from Case A in Girardi et al. (2010, ApJ 724, 1030) 
#  but see Bonatto et al. (2004, A&A 415, 571) for 2MASS-specific details
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: Kepler + SDSS <i>griz</i> + DDO51 (in ABmags) + 2MASS (~Vegamag)
# BCs of Carbon stars derive from Loidl et al. (2001)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.00379		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    Kepler  g       r       i       z       DDO51_finf J       H       Ks	C/O	M_hec	period	pmode	logMdot	int_IMF
	6.60	0.1500000060	0.1500	-2.3991	3.5588	5.1942	10.768	11.349	12.947	11.436	10.729	10.322	12.827	9.030	8.470	8.261	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	6.60	0.2000000030	0.2000	-2.0988	3.5868	5.1312	10.017	10.429	11.794	10.439	9.886	9.560	11.745	8.336	7.773	7.601	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	6.60	0.2500000000	0.2500	-1.9059	3.5994	5.0853	9.535	9.882	11.141	9.867	9.372	9.084	11.111	7.889	7.314	7.157	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	6.60	0.3000000119	0.3000	-1.7532	3.6094	5.0520	9.153	9.469	10.662	9.443	8.982	8.716	10.627	7.537	6.951	6.803	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	6.60	0.3499999940	0.3500	-1.6277	3.6173	5.0250	8.839	9.132	10.274	9.097	8.662	8.414	10.234	7.246	6.651	6.510	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	6.60	0.4000000060	0.4000	-1.4830	3.6227	4.9598	8.478	8.757	9.861	8.716	8.299	8.062	9.816	6.900	6.294	6.160	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	6.60	0.4499999881	0.4500	-1.3703	3.6297	4.9261	8.196	8.454	9.509	8.408	8.014	7.791	9.461	6.637	6.027	5.901	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	6.60	0.5000000000	0.5000	-1.2409	3.6383	4.8772	7.872	8.104	9.096	8.052	7.686	7.480	9.043	6.337	5.727	5.611	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	6.60	0.5500000119	0.5500	-1.0992	3.6495	4.8215	7.518	7.715	8.625	7.655	7.325	7.141	8.563	6.013	5.405	5.302	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	6.60	0.6000000238	0.6000	-0.9560	3.6629	4.7695	7.160	7.313	8.136	7.251	6.955	6.795	8.038	5.694	5.114	5.021	0.4787	0.0000	0.0	1	-13.072	2.9573988914
	6.60	0.6999999881	0.7000	-0.6582	3.7023	4.6964	6.415	6.458	7.066	6.395	6.183	6.084	6.871	5.077	4.606	4.536	0.4787	0.0000	0.0	1	-12.279	3.0225379467
	6.60	0.8000000119	0.8000	-0.3861	3.7436	4.6476	5.735	5.728	6.168	5.669	5.525	5.478	5.974	4.563	4.197	4.148	0.4787	0.0000	0.0	1	-11.616	3.0718705654
	6.60	0.8999999762	0.9000	-0.1475	3.7758	4.5891	5.139	5.127	5.449	5.074	4.978	4.967	5.288	4.115	3.818	3.783	0.4787	0.0000	0.0	1	-11.750	3.1102609634
	6.60	1.0038710833	1.0039	0.0824	3.8034	4.5171	4.564	4.564	4.795	4.518	4.462	4.483	4.667	3.678	3.435	3.410	0.4787	0.0000	0.0	1	-12.883	3.1418609619
	6.60	1.1038711071	1.1039	0.2819	3.8282	4.4577	4.065	4.078	4.233	4.038	4.020	4.068	4.131	3.305	3.112	3.092	0.4787	0.0000	0.0	1	-13.767	3.1664021015
	6.60	1.2038711309	1.2039	0.4578	3.8530	4.4189	3.626	3.650	3.734	3.617	3.640	3.716	3.654	2.994	2.852	2.835	0.4787	0.0000	0.0	1	-14.220	3.1865704060
	6.60	1.3038710356	1.3039	0.6164	3.8840	4.4189	3.229	3.274	3.274	3.251	3.328	3.437	3.218	2.765	2.684	2.669	0.4787	0.0000	0.0	1	-14.437	3.2034053802
	6.60	1.4038710594	1.4039	0.7593	3.9163	4.4372	2.872	2.955	2.869	2.945	3.077	3.217	2.841	2.595	2.567	2.553	0.4787	0.0000	0.0	1	-14.557	3.2175648212
	6.60	1.5038710833	1.5039	0.8866	3.9452	4.4552	2.554	2.705	2.551	2.709	2.883	3.044	2.550	2.460	2.467	2.454	0.4787	0.0000	0.0	1	-14.639	3.2296063900
