# File generated by CMD 2.3 (http://stev.oapd.inaf.it/cmd) on Sat Jan 28 09:51:49 CET 2012
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# but applying the corrections from Case A in Girardi et al. (2010, ApJ 724, 1030) 
#  but see Bonatto et al. (2004, A&A 415, 571) for 2MASS-specific details
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: Kepler + SDSS <i>griz</i> + DDO51 (in ABmags) + 2MASS (~Vegamag)
# BCs of Carbon stars derive from Loidl et al. (2001)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.00601		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    Kepler  g       r       i       z       DDO51_finf J       H       Ks	C/O	M_hec	period	pmode	logMdot	int_IMF
	6.60	0.1500000060	0.1500	-2.4313	3.5476	5.1817	10.848	11.522	13.198	11.667	10.865	10.404	13.040	9.083	8.525	8.297	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	6.60	0.2000000030	0.2000	-2.1445	3.5718	5.1167	10.131	10.639	12.125	10.697	10.050	9.666	12.045	8.405	7.853	7.661	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	6.60	0.2500000000	0.2500	-1.9539	3.5838	5.0712	9.655	10.094	11.486	10.120	9.538	9.193	11.436	7.959	7.397	7.222	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	6.60	0.3000000119	0.3000	-1.8027	3.5934	5.0374	9.277	9.665	10.981	9.668	9.135	8.821	10.952	7.609	7.034	6.874	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	6.60	0.3499999940	0.3500	-1.6769	3.6012	5.0099	8.962	9.311	10.568	9.297	8.802	8.512	10.552	7.317	6.732	6.582	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	6.60	0.4000000060	0.4000	-1.5315	3.6075	4.9477	8.599	8.932	10.146	8.909	8.437	8.162	10.129	6.973	6.372	6.230	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	6.60	0.4499999881	0.4500	-1.4148	3.6156	4.9144	8.307	8.617	9.778	8.584	8.142	7.885	9.759	6.705	6.090	5.956	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	6.60	0.5000000000	0.5000	-1.2846	3.6254	4.8693	7.981	8.263	9.359	8.218	7.811	7.579	9.337	6.409	5.776	5.652	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	6.60	0.5500000119	0.5500	-1.1449	3.6372	4.8181	7.632	7.876	8.886	7.821	7.454	7.245	8.858	6.091	5.461	5.351	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	6.60	0.6000000238	0.6000	-1.0087	3.6496	4.7692	7.292	7.493	8.414	7.430	7.102	6.919	8.376	5.784	5.161	5.063	0.4787	0.0000	0.0	1	-13.072	2.9573988914
	6.60	0.6999999881	0.7000	-0.7209	3.6851	4.6904	6.572	6.656	7.361	6.589	6.346	6.223	7.217	5.170	4.643	4.568	0.4787	0.0000	0.0	1	-12.279	3.0225379467
	6.60	0.8413035870	0.8413	-0.3473	3.7414	4.6217	5.638	5.624	6.079	5.562	5.417	5.369	5.884	4.449	4.078	4.029	0.4787	0.0000	0.0	1	-11.508	3.0888609886
	6.60	0.9826072454	0.9826	-0.0271	3.7837	4.5382	4.838	4.815	5.116	4.762	4.680	4.681	4.962	3.844	3.565	3.534	0.4787	0.0000	0.0	1	-12.641	3.1359491348
	6.60	1.0826072693	1.0826	0.1730	3.8087	4.4803	4.337	4.325	4.543	4.278	4.233	4.262	4.418	3.469	3.241	3.216	0.4787	0.0000	0.0	1	-13.619	3.1615929604
	6.60	1.1826071739	1.1826	0.3642	3.8360	4.4368	3.860	3.861	3.996	3.822	3.819	3.879	3.899	3.131	2.959	2.939	0.4787	0.0000	0.0	1	-14.150	3.1825897694
	6.60	1.2826071978	1.2826	0.5307	3.8622	4.4103	3.443	3.460	3.520	3.428	3.470	3.558	3.446	2.853	2.733	2.716	0.4787	0.0000	0.0	1	-14.402	3.2000696659
	6.60	1.3826072216	1.3826	0.6801	3.8879	4.3961	3.070	3.106	3.095	3.084	3.170	3.284	3.042	2.621	2.550	2.534	0.4787	0.0000	0.0	1	-14.536	3.2147481441
	6.60	1.4826072454	1.4826	0.8148	3.9162	4.4051	2.733	2.806	2.719	2.796	2.931	3.071	2.691	2.451	2.425	2.411	0.4787	0.0000	0.0	1	-14.624	3.2271997929
	6.60	1.7586964369	1.7587	1.1305	3.9847	4.4377	1.944	2.239	2.021	2.256	2.473	2.653	2.052	2.115	2.151	2.144	0.4787	0.0000	0.0	1	-14.792	3.2532918453
	6.60	1.8586963415	1.8587	1.2291	4.0050	4.4440	1.697	2.086	1.846	2.108	2.339	2.527	1.891	2.009	2.054	2.052	0.4787	0.0000	0.0	1	-14.844	3.2605166435
	6.60	1.9586963654	1.9587	1.3173	4.0223	4.4479	1.477	1.952	1.698	1.978	2.218	2.412	1.753	1.909	1.960	1.964	0.4787	0.0000	0.0	1	-14.892	3.2668719292
	6.60	2.2000000477	2.2000	1.5095	4.0593	4.4541	0.996	1.668	1.389	1.698	1.953	2.162	1.462	1.688	1.749	1.762	0.4787	0.0000	0.0	1	-15.001	3.2793695927
	6.60	2.5000000000	2.5000	1.7156	4.0972	4.4550	0.481	1.363	1.066	1.397	1.665	1.889	1.151	1.439	1.509	1.529	0.4787	0.0000	0.0	1	-15.120	3.2908382416
	6.60	2.8885948658	2.8886	1.9428	4.1363	4.4472	-0.087	1.021	0.708	1.059	1.337	1.578	0.804	1.148	1.227	1.256	0.4787	0.0000	0.0	1	-15.255	3.3013470173
	6.60	3.0000000000	3.0000	2.0024	4.1466	4.4450	-0.236	0.933	0.616	0.970	1.252	1.497	0.713	1.072	1.153	1.184	0.4787	0.0000	0.0	1	-13.516	3.3037204742
	6.60	3.5000000000	3.5000	2.2374	4.1859	4.4343	-0.824	0.580	0.249	0.622	0.914	1.174	0.355	0.767	0.856	0.893	0.4787	0.0000	0.1	1	-13.449	3.3120026588
