# File generated by CMD 2.3 (http://stev.oapd.inaf.it/cmd) on Sat Jan 28 09:55:17 CET 2012
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# but applying the corrections from Case A in Girardi et al. (2010, ApJ 724, 1030) 
#  but see Bonatto et al. (2004, A&A 415, 571) for 2MASS-specific details
# + Bertelli et al. (1994, A&AS, 106, 275) for the Mi>7.0 Msun interval
# Photometric system: Kepler + SDSS <i>griz</i> + DDO51 (in ABmags) + 2MASS (~Vegamag)
# BCs of Carbon stars derive from Loidl et al. (2001)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.03000		Age = 	3.981e+06 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    Kepler  g       r       i       z       DDO51_finf J       H       Ks	C/O	M_hec	period	pmode	logMdot	int_IMF
	6.60	0.1500000060	0.1500	-2.5228	3.5108	5.1261	11.077	12.107	14.067	12.561	11.340	10.631	13.858	9.180	8.656	8.416	0.4787	0.0000	0.0	1	-17.817	1.9609395266
	6.60	0.2000000030	0.2000	-2.2579	3.5306	5.0653	10.415	11.299	13.080	11.638	10.574	9.953	12.884	8.564	8.030	7.799	0.4787	0.0000	0.0	1	-17.692	2.2217822075
	6.60	0.2500000000	0.2500	-2.0763	3.5408	5.0214	9.961	10.778	12.478	11.064	10.074	9.497	12.286	8.136	7.593	7.364	0.4787	0.0000	0.0	1	-17.573	2.4080901146
	6.60	0.3000000119	0.3000	-1.9241	3.5512	4.9900	9.580	10.330	11.952	10.565	9.649	9.113	11.769	7.780	7.227	7.003	0.4787	0.0000	0.0	1	-16.636	2.5475041866
	6.60	0.3499999940	0.3500	-1.7864	3.5610	4.9585	9.236	9.944	11.504	10.160	9.279	8.763	11.357	7.442	6.879	6.677	0.4787	0.0000	0.0	1	-15.843	2.6555202007
	6.60	0.4000000060	0.4000	-1.6526	3.5697	4.9174	8.901	9.582	11.093	9.791	8.927	8.423	10.974	7.109	6.538	6.355	0.4787	0.0000	0.0	1	-15.157	2.7413372993
	6.60	0.4499999881	0.4500	-1.5270	3.5790	4.8802	8.587	9.229	10.684	9.416	8.592	8.112	10.593	6.809	6.221	6.057	0.4787	0.0000	0.0	1	-14.551	2.8109800816
	6.60	0.5000000000	0.5000	-1.4066	3.5893	4.8468	8.286	8.855	10.232	8.982	8.257	7.830	10.174	6.549	5.926	5.780	0.4787	0.0000	0.0	1	-14.009	2.8684780598
	6.60	0.5500000119	0.5500	-1.2833	3.6003	4.8088	7.978	8.463	9.751	8.519	7.910	7.544	9.731	6.289	5.625	5.497	0.4787	0.0000	0.0	1	-13.519	2.9166350365
	6.60	0.6000000238	0.6000	-1.1658	3.6141	4.7843	7.684	8.089	9.298	8.099	7.580	7.270	9.296	6.043	5.372	5.254	0.4787	0.0000	0.0	1	-13.072	2.9573988914
	6.60	0.6999999881	0.7000	-0.9129	3.6403	4.7031	7.052	7.314	8.364	7.262	6.882	6.665	8.367	5.493	4.845	4.744	0.4787	0.0000	0.0	1	-12.279	3.0225379467
	6.60	0.8000000119	0.8000	-0.6613	3.6697	4.6272	6.423	6.550	7.414	6.472	6.192	6.046	7.348	4.948	4.383	4.299	0.4787	0.0000	0.0	1	-11.616	3.0718705654
	6.60	0.8999999762	0.9000	-0.4200	3.7040	4.5743	5.820	5.835	6.506	5.753	5.553	5.465	6.340	4.455	3.999	3.933	0.4787	0.0000	0.0	1	-11.750	3.1102609634
	6.60	1.0000000000	1.0000	-0.1909	3.7354	4.5166	5.247	5.204	5.734	5.127	4.981	4.935	5.536	4.001	3.633	3.581	0.4787	0.0000	0.0	1	-12.840	3.1408040524
	6.60	1.1000000238	1.1000	0.0060	3.7595	4.4575	4.755	4.688	5.117	4.615	4.506	4.491	4.928	3.611	3.302	3.260	0.4787	0.0000	0.0	1	-13.742	3.1655414104
	6.60	1.2000000477	1.2000	0.1944	3.7805	4.3906	4.284	4.206	4.554	4.139	4.062	4.072	4.384	3.235	2.974	2.939	0.4787	0.0000	0.0	1	-14.208	3.1858570576
	6.60	1.2999999523	1.3000	0.3747	3.8028	4.3344	3.833	3.754	4.020	3.694	3.651	3.687	3.873	2.892	2.679	2.650	0.4787	0.0000	0.0	1	-14.431	3.2028071880
	6.60	1.3999999762	1.4000	0.5250	3.8210	4.2891	3.458	3.383	3.585	3.329	3.315	3.371	3.460	2.609	2.432	2.407	0.4787	0.0000	0.0	1	-14.553	3.2170591354
	6.60	1.5000000000	1.5000	0.6576	3.8392	4.2591	3.126	3.060	3.201	3.012	3.028	3.104	3.096	2.373	2.232	2.209	0.4787	0.0000	0.0	1	-14.637	3.2291738987
	6.60	1.6000000238	1.6000	0.7824	3.8593	4.2428	2.814	2.761	2.839	2.721	2.771	2.868	2.754	2.170	2.067	2.046	0.4787	0.0000	0.0	1	-14.703	3.2395837307
	6.60	1.7000000477	1.7000	0.9003	3.8818	4.2414	2.519	2.487	2.496	2.456	2.546	2.664	2.434	2.003	1.939	1.921	0.4787	0.0000	0.0	1	-14.761	3.2485761642
	6.60	1.7999999523	1.8000	1.0139	3.9028	4.2366	2.235	2.231	2.177	2.210	2.336	2.473	2.137	1.844	1.813	1.796	0.4787	0.0000	0.0	1	-14.814	3.2563917637
	6.60	1.8999999762	1.9000	1.0992	3.9219	4.2511	2.022	2.055	1.947	2.046	2.202	2.353	1.929	1.751	1.744	1.728	0.4787	0.0000	0.0	1	-14.864	3.2632381916
	6.60	2.0000000000	2.0000	1.1873	3.9391	4.2541	1.802	1.881	1.732	1.882	2.061	2.221	1.732	1.642	1.652	1.638	0.4787	0.0000	0.0	1	-14.912	3.2692775726
	6.60	2.0999999046	2.1000	1.2711	3.9555	4.2569	1.592	1.725	1.541	1.733	1.931	2.100	1.558	1.541	1.564	1.553	0.4787	0.0000	0.0	1	-14.957	3.2746226788
	6.60	2.2000000477	2.2000	1.3512	3.9703	4.2563	1.392	1.583	1.375	1.596	1.809	1.984	1.405	1.442	1.474	1.466	0.4787	0.0000	0.1	1	-15.001	3.2793695927
	6.60	2.2999999523	2.3000	1.4322	3.9852	4.2544	1.190	1.446	1.218	1.464	1.689	1.869	1.260	1.343	1.382	1.378	0.4787	0.0000	0.1	1	-15.042	3.2836077213
	6.60	2.5000000000	2.5000	1.5719	4.0113	4.2551	0.840	1.221	0.966	1.245	1.486	1.677	1.026	1.174	1.224	1.227	0.4787	0.0000	0.1	1	-15.120	3.2908382416
	6.60	3.0000000000	3.0000	1.8816	4.0677	4.2501	0.066	0.734	0.442	0.766	1.032	1.246	0.529	0.787	0.854	0.872	0.4787	0.0000	0.1	1	-13.516	3.3037204742
	6.60	3.5000000000	3.5000	2.1355	4.1126	4.2428	-0.569	0.343	0.030	0.378	0.657	0.892	0.131	0.460	0.537	0.565	0.4787	0.0000	0.1	1	-13.449	3.3120026588
	6.60	4.0000000000	4.0000	2.3498	4.1514	4.2419	-1.104	0.027	-0.301	0.067	0.355	0.607	-0.190	0.194	0.280	0.315	0.4787	0.0000	0.1	1	-13.391	3.3176128864
	6.60	4.5000000000	4.5000	2.5408	4.1844	4.2339	-1.582	-0.258	-0.599	-0.215	0.083	0.347	-0.480	-0.050	0.043	0.083	0.4787	0.0000	0.1	1	-13.339	3.3215744495
	6.60	5.0000000000	5.0000	2.7164	4.2139	4.2221	-2.021	-0.522	-0.875	-0.476	-0.169	0.105	-0.750	-0.279	-0.181	-0.135	0.4787	0.0000	0.1	1	-13.294	3.3244650364
	6.60	5.6980743408	5.6981	2.9224	4.2483	4.2105	-2.536	-0.833	-1.199	-0.783	-0.466	-0.181	-1.067	-0.550	-0.444	-0.393	0.4787	0.0000	0.1	1	-13.237	3.3273394108
	6.60	6.0000000000	6.0000	3.0040	4.2619	4.2056	-2.740	-0.956	-1.327	-0.905	-0.585	-0.295	-1.192	-0.658	-0.549	-0.496	0.4787	0.0000	0.1	1	-13.215	3.3282895088
	6.60	7.0000000000	7.0000	3.2498	4.3016	4.1856	-3.355	-1.336	-1.720	-1.282	-0.950	-0.649	-1.579	-0.995	-0.878	-0.817	0.4787	0.0000	0.1	1	-13.148	3.3306136131
	6.60	9.0000000000	9.0000	3.6352	4.3703	4.1842	-4.318	-1.901	-2.304	-1.841	-1.493	-1.172	-2.154	-1.491	-1.359	-1.285	0.4787	0.0000	0.1	1	-13.038	3.3331298828
	6.60	12.0000000000	12.0000	4.0676	4.4316	4.1220	-5.399	-2.642	-3.064	-2.577	-2.216	-1.880	-2.904	-2.175	-2.032	-1.947	0.4787	0.0000	0.1	1	-12.913	3.3347461224
	6.60	13.0872526169	13.0755	4.1930	4.4479	4.0992	-5.712	-2.870	-3.298	-2.803	-2.437	-2.097	-3.135	-2.387	-2.240	-2.153	0.4787	0.0000	0.1	1	-12.876	3.3350605965
	6.60	15.0000000000	14.9573	4.3970	4.4727	4.0528	-6.222	-3.259	-3.695	-3.189	-2.818	-2.471	-3.528	-2.752	-2.600	-2.509	0.4787	0.0000	0.1	1	-12.818	3.3354415894
	6.60	19.6199378967	19.5149	4.7705	4.5114	3.9495	-7.156	-3.998	-4.441	-3.924	-3.553	-3.199	-4.270	-3.470	-3.314	-3.218	0.4787	0.0000	0.2	1	-12.702	3.3359072208
	6.60	20.0000000000	19.8839	4.7982	4.5135	3.9382	-7.225	-4.056	-4.499	-3.982	-3.611	-3.256	-4.328	-3.527	-3.372	-3.276	0.4787	0.0000	0.2	1	-12.694	3.3359301090
